Epoch,Influence Score,Index,Input,Label
0,-729.4939,3431,74-85,85
0,-5651.446,3432,97-80,17
0,232.89754,3433,2-36,62
0,770.6769,3434,31-41,86
0,800.38947,3435,15-46,65
0,-615.7196,3436,84-18,66
0,-86.03238,3437,39-77,58
0,-73.518265,3438,88-65,23
0,-819.07794,3439,69-45,24
0,25434.13,3440,21-50,67
0,688.13574,3441,64-86,74
0,-73.817085,3442,45-52,89
0,3366.317,3443,75-97,74
0,-513.97986,3444,88-52,36
0,-36.662773,3445,47-29,18
0,221.6196,3446,93-90,3
0,137.1216,3447,60-15,45
0,625.07715,3448,25-8,17
0,-457.07275,3449,80-4,76
0,-273.77734,3450,20-7,13
0,168.2329,3451,74-67,7
0,-932.8499,3452,87-79,8
0,-1907.7246,3453,4-31,69
0,-1422.3953,3454,97-19,78
0,-43.83741,3455,26-60,62
0,1342.2214,3456,34-2,32
0,-500.0037,3457,11-47,60
0,-1024.1289,3458,18-95,19
0,-396.11395,3459,68-58,10
0,-578.7015,3460,83-33,50
0,-1476.0632,3461,43-80,59
0,-75.30021,3462,64-94,66
0,-44.783237,3463,22-92,26
0,-903.6296,3464,50-39,11
0,28.61116,3465,71-45,26
0,446.58752,3466,88-14,74
0,-548.80133,3467,56-48,8
0,142.16328,3468,87-62,25
0,-378.64062,3469,17-82,31
0,-674.5983,3470,41-56,81
0,561.18054,3471,3-79,20
0,-458.16287,3472,25-11,14
0,-1671.131,3473,91-32,59
0,-266.10974,3474,54-4,50
0,-777.2319,3475,72-9,63
0,564.8025,3476,23-3,20
0,-650.8655,3477,45-63,78
0,-125.26646,3478,47-46,1
0,-616.5953,3479,5-35,66
0,48.660053,3480,96-3,93
0,98.7465,3481,91-96,91
0,-395.50546,3482,45-46,95
0,14.294025,3483,57-60,93
0,-561.1599,3484,87-26,61
0,-275.18924,3485,58-27,31
0,6.331806,3486,74-43,31
0,2899.6226,3487,12-64,44
0,-71.65393,3488,43-25,18
0,773.4221,3489,91-95,92
0,-102.020226,3490,45-2,43
0,-595.52783,3491,43-45,94
0,-399.9166,3492,65-52,13
0,-653.03516,3493,12-33,75
0,-368.0038,3494,46-53,89
0,-612.9357,3495,61-10,51
0,-264.123,3496,53-56,93
0,874.13025,3497,33-45,84
0,3726.603,3498,95-30,65
0,-887.4257,3499,90-82,8
0,886.6194,3500,31-16,15
0,-655.47406,3501,45-21,24
0,246.04967,3502,9-78,27
0,-387.20483,3503,47-38,9
0,258.52536,3504,83-84,95
0,-355.22214,3505,62-71,87
0,-905.63696,3506,89-8,81
0,2619.336,3507,53-9,44
0,844.0484,3508,57-10,47
0,511.40656,3509,60-91,65
0,685.8906,3510,60-73,83
0,-353.3924,3511,5-25,76
0,1753.2905,3512,16-58,54
0,1771.6176,3513,37-5,32
0,483.54578,3514,69-31,38
0,9156.588,3515,30-73,53
0,-1341.6005,3516,77-91,82
0,1140.6552,3517,47-43,4
0,-1228.9904,3518,74-69,5
0,-275.8345,3519,12-58,50
0,558.96405,3520,48-45,3
0,334.49393,3521,48-53,91
0,1745.4071,3522,89-85,4
0,700.08466,3523,50-47,3
0,1375.1267,3524,61-29,32
0,-915.4794,3525,43-4,39
0,-564.69714,3526,39-54,81
0,-1112.4137,3527,19-59,56
0,-1282.6858,3528,62-90,68
0,92.63771,3529,36-15,21
0,-719.6707,3530,76-78,94
0,-920.7804,3531,61-5,56
0,-3383.2722,3532,30-86,40
0,24828.73,3533,11-40,67
0,-748.0449,3534,72-39,33
0,757.2848,3535,43-28,15
0,-492.65244,3536,18-33,81
0,-601.8825,3537,4-86,14
0,858.536,3538,74-58,16
0,-497.20706,3539,6-94,8
0,216.66281,3540,66-88,74
0,-893.8292,3541,58-73,81
0,-295.9444,3542,70-88,78
0,-487.51123,3543,77-95,78
0,78.5366,3544,21-65,52
0,190.06091,3545,61-67,90
0,-556.17883,3546,21-57,60
0,-140.56091,3547,64-65,95
0,-988.1287,3548,16-49,63
0,-86.970215,3549,59-46,13
0,359.1955,3550,12-38,70
0,399.5767,3551,34-83,47
0,22996.035,3552,89-22,67
0,-865.5399,3553,45-34,11
0,1170.0273,3554,68-90,74
0,-875.66846,3555,51-46,5
0,25.03554,3556,31-61,66
0,-229.633,3557,12-66,42
0,53.336,3558,82-76,6
0,-1264.6958,3559,93-25,68
0,255.17326,3560,75-63,12
0,-412.3371,3561,24-93,27
0,-1007.0397,3562,41-5,36
0,336.31403,3563,72-65,7
0,1055.8188,3564,73-58,15
0,585.9466,3565,81-16,65
0,1374.5203,3566,86-33,53
0,141.08112,3567,14-55,55
0,-1575.5059,3568,96-39,57
0,140.76178,3569,5-10,91
0,-873.46155,3570,25-82,39
0,-230.87128,3571,56-94,58
0,-93.22131,3572,90-83,7
0,-337.1291,3573,19-37,78
0,-467.99036,3574,45-61,80
0,658.98865,3575,91-71,20
0,-813.77203,3576,2-21,77
0,-209.2088,3577,26-52,70
0,-522.3322,3578,93-71,22
0,58.314465,3579,43-37,6
0,-949.8979,3580,87-28,59
0,-45.96474,3581,75-81,90
0,-1503.3064,3582,78-19,59
0,94.230774,3583,13-78,31
0,906.7107,3584,36-78,54
0,74.0413,3585,46-45,1
0,379.93024,3586,16-83,29
0,-1212.0964,3587,64-5,59
0,283.87207,3588,56-54,2
0,1072.1381,3589,43-27,16
0,1885.826,3590,32-96,32
0,-145.39069,3591,14-15,95
0,787.00037,3592,68-20,48
0,399.3908,3593,5-83,18
0,-595.47644,3594,41-87,50
0,-4574.498,3595,43-30,13
0,-713.2849,3596,33-44,85
0,-466.4457,3597,83-41,42
0,-835.6344,3598,97-82,15
0,-490.47247,3599,81-96,81
0,128.68484,3600,27-2,25
0,-396.31418,3601,79-19,60
0,-111.144356,3602,18-84,30
0,2482.471,3603,64-20,44
0,-676.4056,3604,17-8,9
0,106.37552,3605,49-24,25
0,-539.46643,3606,35-27,8
0,-645.5642,3607,13-76,33
0,315.37012,3608,85-82,3
0,-58.039974,3609,59-65,90
0,-297.38556,3610,70-14,56
0,282.13104,3611,74-39,35
0,-852.37006,3612,12-21,87
0,2.1924877,3613,55-45,10
0,-28.36795,3614,3-53,46
0,5485.238,3615,30-74,52
0,523.23627,3616,83-21,62
0,-498.8257,3617,88-27,61
0,1582.0304,3618,68-36,32
0,-930.3356,3619,31-78,49
0,1356.729,3620,52-69,79
0,1743.0281,3621,92-38,54
0,-250.29218,3622,64-43,21
0,1283.1998,3623,35-45,86
0,-620.4304,3624,66-43,23
0,-305.95282,3625,10-31,75
0,-612.2838,3626,14-21,89
0,-75.46661,3627,24-12,12
0,-2723.3906,3628,36-30,6
0,-926.73535,3629,80-80,0
0,-4088.6792,3630,97-12,85
0,-351.4773,3631,68-77,87
0,434.19662,3632,55-3,52
0,2125.9443,3633,20-72,44
0,821.5915,3634,87-52,35
0,223.58968,3635,29-32,93
0,701.3365,3636,53-49,4
0,-1254.015,3637,81-22,59
0,51.04377,3638,58-84,70
0,881.0912,3639,4-45,55
0,1.4328842,3640,51-5,46
0,-31.753036,3641,56-39,17
0,349.78397,3642,50-34,16
0,799.2835,3643,50-56,90
0,-738.3164,3644,69-84,81
0,-995.079,3645,28-20,8
0,-879.60187,3646,19-11,8
0,650.18976,3647,18-40,74
0,-1278.2822,3648,32-89,39
0,-1531.9384,3649,3-60,39
0,-332.5501,3650,27-96,27
0,976.71356,3651,48-32,16
0,-661.6725,3652,17-80,33
0,598.2942,3653,54-76,74
0,1291.4486,3654,13-23,86
0,1031.9797,3655,4-72,28
0,-650.2987,3656,5-75,26
0,-1776.9824,3657,20-57,59
0,-1377.7527,3658,27-60,63
0,-257.9253,3659,79-37,42
0,1781.5969,3660,8-21,83
0,-613.5879,3661,59-38,21
0,-1342.7081,3662,5-87,14
0,-62.727325,3663,40-85,51
0,1209.764,3664,57-79,74
0,1667.3088,3665,29-14,15
0,695.1789,3666,50-48,2
0,560.6103,3667,8-84,20
0,-1429.6117,3668,55-44,11
0,1257.4375,3669,32-17,15
0,144.07994,3670,56-61,91
0,-485.57986,3671,96-96,0
0,266.0515,3672,61-73,84
0,-143.33081,3673,51-31,20
0,-116.184746,3674,82-70,12
0,-850.95764,3675,88-62,26
0,-510.5108,3676,74-90,80
0,390.62976,3677,50-38,12
0,-14.028091,3678,23-68,51
0,443.457,3679,90-60,30
0,-1518.9966,3680,78-10,68
0,-1157.3062,3681,60-23,37
0,786.7906,3682,31-82,45
0,-908.458,3683,77-19,58
0,352.23212,3684,67-5,62
0,-236.2622,3685,75-95,76
1000,403680.5,0,97-30,67
1000,602.19226,1,16-18,94
1000,409.78488,2,2-72,26
1000,-35.50232,3,15-70,41
1000,158.43167,4,36-67,65
1000,-740.22815,5,75-85,86
1000,320.06094,6,25-75,46
1000,717.2476,7,48-50,94
1000,251.92523,8,9-82,23
1000,-3566.0654,9,81-63,18
1000,-309.13467,10,37-9,28
1000,42.56309,11,86-17,69
1000,-670.7681,12,49-21,28
1000,207.6833,13,75-87,84
1000,-380.31537,14,14-62,48
1000,188.35695,15,24-27,93
1000,-10.609314,16,91-72,19
1000,-903.19403,17,38-71,63
1000,-915.44025,18,61-51,10
1000,455.4249,19,80-6,74
1000,-236.26486,20,7-62,41
1000,206.78763,21,17-6,11
1000,125.657776,22,47-36,11
1000,-243.11214,23,51-50,1
1000,82.17884,24,56-36,20
1000,2755.8235,25,3-54,45
1000,275.69568,26,86-66,20
1000,8.715494,27,63-21,42
1000,545.1907,28,14-51,59
1000,18730.521,29,72-5,67
1000,597.678,30,11-55,52
1000,-117.28793,31,96-38,58
1000,352.4141,32,62-4,58
1000,240.97922,33,2-49,49
1000,386.10233,34,76-44,32
1000,3951.0977,35,42-36,6
1000,-87.87193,36,59-26,33
1000,625.6476,37,11-45,62
1000,-305.91702,38,75-48,27
1000,3018.125,39,68-28,40
1000,-504.81833,40,73-64,9
1000,-202.9018,41,32-29,3
1000,-274.31805,42,22-83,35
1000,610.8097,43,60-27,33
1000,-1139.1208,44,49-72,73
1000,59.77472,45,67-40,27
1000,-141.85493,46,19-82,33
1000,827.4457,47,45-68,73
1000,27.700207,48,62-67,91
1000,282.27454,49,61-89,68
1000,-479.38898,50,80-49,31
1000,-96.35567,51,51-43,8
1000,-596.12476,52,52-16,36
1000,-710.0321,53,86-58,28
1000,-69.963196,54,72-74,94
1000,-1423.0354,55,69-17,52
1000,379.10028,56,45-13,32
1000,-479.508,57,71-70,1
1000,-282.33066,58,29-37,88
1000,270.1101,59,44-39,5
1000,-1451.7135,60,42-7,35
1000,132.00336,61,57-26,31
1000,3599.377,62,23-90,29
1000,-557.5714,63,53-51,2
1000,1431.9076,64,64-45,19
1000,70.40242,65,66-22,44
1000,78.720146,66,51-91,56
1000,-14.955615,67,15-31,80
1000,-966.2523,68,61-44,17
1000,-395.0462,69,88-31,57
1000,-774.54376,70,73-53,20
1000,-259.41702,71,80-52,28
1000,473.44547,72,21-93,24
1000,2562.9353,73,92-20,72
1000,404.4597,74,3-30,69
1000,517.8384,75,4-97,3
1000,960.5674,76,41-32,9
1000,984.2822,77,75-66,9
1000,-903.02124,78,19-23,92
1000,-2518.7393,79,3-75,24
1000,-446.58487,80,45-56,85
1000,35.468124,81,57-68,85
1000,-23606.902,82,97-14,83
1000,-33089.418,83,68-30,38
1000,-198.4714,84,84-5,79
1000,-3917.5576,85,69-40,29
1000,-543.3928,86,37-69,64
1000,-561.7042,87,23-9,14
1000,-709.9728,88,91-86,5
1000,-44.878906,89,18-12,6
1000,-657.7606,90,27-24,3
1000,-268.5668,91,59-78,77
1000,-243.39177,92,54-74,76
1000,-236.14677,93,73-18,55
1000,-308.88803,94,60-65,91
1000,1472.3519,95,23-8,15
1000,-710.822,96,43-10,33
1000,298.3471,97,86-34,52
1000,-776.5539,98,58-6,52
1000,-857.034,99,93-47,46
1000,1154.0814,100,10-42,64
1000,-68.893654,101,46-47,95
1000,-795.40106,102,21-70,47
1000,-134.55783,103,53-35,18
1000,-23.158112,104,16-86,26
1000,520.4688,105,26-66,56
1000,4338.7144,106,95-20,75
1000,-30.48285,107,4-84,16
1000,-77.931725,108,10-52,54
1000,83.861496,109,3-90,9
1000,334.50214,110,12-86,22
1000,289.52246,111,63-16,47
1000,223.73495,112,25-27,94
1000,-222.66164,113,83-66,17
1000,-139.8714,114,71-29,42
1000,-164.39203,115,2-42,56
1000,-196.92468,116,12-47,61
1000,2810.4866,117,77-86,87
1000,-348.55377,118,31-44,83
1000,-637.1699,119,89-30,59
1000,-121.86788,120,35-29,6
1000,-5732.634,121,51-9,42
1000,-369.79233,122,40-71,65
1000,-315.3196,123,14-91,19
1000,-2559.6423,124,26-53,69
1000,376.56915,125,8-61,43
1000,451.8368,126,96-94,2
1000,-1456.2799,127,75-17,58
1000,-44288.75,128,5-97,4
1000,370.60657,129,55-73,78
1000,2563.3123,130,17-66,47
1000,2168.028,131,23-73,46
1000,-113.0707,132,73-36,37
1000,83.36401,133,18-72,42
1000,1006.9414,134,25-91,30
1000,-858.02545,135,11-53,54
1000,402.84003,136,49-87,58
1000,2204.856,137,36-9,27
1000,-135.4588,138,9-3,6
1000,-579.9626,139,50-93,53
1000,-2036.0284,140,51-34,17
1000,-1352.6885,141,51-47,4
1000,232.22783,142,62-18,44
1000,4414.6616,143,81-25,56
1000,219.51752,144,54-41,13
1000,421.32758,145,29-11,18
1000,1123.7279,146,90-65,25
1000,551.8207,147,19-72,43
1000,-1402.6183,148,57-97,56
1000,237.4888,149,41-89,48
1000,322.95572,150,45-36,9
1000,-56.22711,151,82-52,30
1000,96.13148,152,5-68,33
1000,1119.5042,153,87-55,32
1000,484.32547,154,72-69,3
1000,-832.0598,155,16-55,57
1000,128.79984,156,2-66,32
1000,-1803.6921,157,83-14,69
1000,93.822525,158,57-16,41
1000,42.550034,159,45-87,54
1000,-411.39548,160,90-22,68
1000,-503.05957,161,92-60,32
1000,317.7069,162,44-12,32
1000,1395.0518,163,53-25,28
1000,516.03986,164,2-87,11
1000,351.40207,165,33-55,74
1000,-2205.4824,166,48-13,35
1000,2808.3833,167,23-11,12
1000,2482.873,168,92-68,24
1000,658.58685,169,9-10,95
1000,-730.2301,170,36-62,70
1000,1302.7072,171,33-67,62
1000,-815.91797,172,75-23,52
1000,33.348717,173,84-81,3
1000,-968.9242,174,17-32,81
1000,350.6165,175,53-73,76
1000,421.61206,176,61-11,50
1000,-230.51126,177,47-25,22
1000,411.75394,178,48-18,30
1000,-4515.8193,179,82-15,67
1000,11.763022,180,40-52,84
1000,-351.93732,181,60-49,11
1000,566.3657,182,54-70,80
1000,1624.0833,183,33-68,61
1000,-1030.5637,184,53-60,89
1000,-592.12646,185,93-86,7
1000,-126.27922,186,97-60,37
1000,-956.3682,187,29-65,60
1000,1294.0778,188,78-51,27
1000,290.86,189,10-40,66
1000,-394.54767,190,57-90,63
1000,278.55634,191,69-96,69
1000,-2989.4036,192,90-97,89
1000,-3289.2827,193,37-84,49
1000,43560.992,194,23-52,67
1000,33.75907,195,52-59,89
1000,14969.004,196,30-67,59
1000,-82.03665,197,36-45,87
1000,-1362.9653,198,7-79,24
1000,907.4256,199,38-7,31
1000,-1431.9147,200,34-28,6
1000,47.953106,201,21-55,62
1000,-87.63579,202,4-44,56
1000,-1416.171,203,77-49,28
1000,-742.81647,204,20-76,40
1000,64.89644,205,70-74,92
1000,-453.4196,206,11-2,9
1000,-365.21564,207,45-89,52
1000,-1575.0161,208,13-65,44
1000,-2849.0315,209,7-90,13
1000,-1502.0865,210,92-87,5
1000,-35.385902,211,62-27,35
1000,754.39026,212,67-95,68
1000,96.996124,213,95-44,51
1000,-249.2243,214,57-25,32
1000,124.04196,215,57-63,90
1000,19.660744,216,18-94,20
1000,375.92035,217,36-37,95
1000,508.1508,218,5-55,46
1000,304.6634,219,73-23,50
1000,568.8287,220,41-66,71
1000,-2145.4646,221,67-92,71
1000,545.07263,222,4-7,93
1000,1317.7632,223,96-83,13
1000,197.68433,224,33-87,42
1000,324.73138,225,71-90,77
1000,643.19965,226,27-51,72
1000,366.2163,227,90-63,27
1000,-3983.5989,228,80-39,41
1000,10768.961,229,87-51,36
1000,137.80472,230,9-43,62
1000,409.05255,231,19-80,35
1000,-98.98668,232,92-78,14
1000,44.687897,233,38-4,34
1000,-252.80957,234,35-22,13
1000,-435.19702,235,58-85,69
1000,-2909.3896,236,92-8,84
1000,366.5627,237,63-10,53
1000,449.42825,238,78-66,12
1000,-388.62482,239,76-50,26
1000,229.21057,240,82-13,69
1000,2908.9688,241,34-90,40
1000,1504.2953,242,7-83,20
1000,-156.77353,243,43-50,89
1000,-197.70215,244,79-16,63
1000,-2299.5828,245,44-15,29
1000,-288.33884,246,47-11,36
1000,112.28108,247,16-62,50
1000,-921.7748,248,45-6,39
1000,523.49023,249,63-68,91
1000,-727.2626,250,19-78,37
1000,4777.7026,251,42-55,83
1000,89.624466,252,6-74,28
1000,-340.3034,253,54-89,61
1000,-1420.1138,254,25-71,50
1000,-53.35912,255,68-87,77
1000,48.10932,256,22-24,94
1000,-126.82434,257,66-64,2
1000,-391.49658,258,52-27,25
1000,-127.38861,259,93-64,29
1000,-184.57469,260,64-32,32
1000,79.5532,261,91-75,16
1000,143.96715,262,33-74,55
1000,792.8635,263,39-85,50
1000,-93.38321,264,77-16,61
1000,61.91481,265,91-10,81
1000,-5215.957,266,89-5,84
1000,118.840126,267,61-32,29
1000,1220.8547,268,64-25,39
1000,-327.2293,269,38-40,94
1000,394.44562,270,7-41,62
1000,856.91345,271,25-7,18
1000,2321.3723,272,7-51,52
1000,5720.6987,273,66-30,36
1000,-1396.7191,274,55-20,35
1000,-2175.0806,275,68-93,71
1000,94.91785,276,10-59,47
1000,2598.4858,277,63-95,64
1000,97.71808,278,65-51,14
1000,-1403.5094,279,40-55,81
1000,-219.27957,280,65-44,21
1000,150.84882,281,55-26,29
1000,-2673.6326,282,20-79,37
1000,-669.525,283,37-4,33
1000,-372.10815,284,72-51,21
1000,2.1508598,285,10-69,37
1000,-261.76636,286,36-93,39
1000,-318.35486,287,49-82,63
1000,-959.8393,288,9-50,55
1000,3689.4424,289,12-30,78
1000,-33131.28,290,61-30,31
1000,134.85678,291,58-15,43
1000,250.21698,292,72-63,9
1000,-708.82477,293,26-3,23
1000,569.6508,294,27-79,44
1000,1923.9885,295,51-95,52
1000,-38.695244,296,39-81,54
1000,1210.2373,297,77-2,75
1000,-1278.5288,298,89-31,58
1000,-14.549816,299,63-7,56
1000,371.0241,300,8-66,38
1000,-480.10577,301,19-57,58
1000,-152.93092,302,55-88,63
1000,-637.8556,303,50-90,56
1000,-106.53113,304,78-26,52
1000,1018.60156,305,40-23,17
1000,-1076.4655,306,77-14,63
1000,-639.558,307,16-70,42
1000,2762.7505,308,20-42,74
1000,-860.59906,309,81-73,8
1000,-9.704071,310,76-69,7
1000,22653.348,311,9-30,75
1000,566.3052,312,79-89,86
1000,1434.4402,313,63-35,28
1000,-566.71063,314,33-95,34
1000,624.5383,315,28-40,84
1000,-2647.075,316,38-92,42
1000,-1290.6172,317,85-36,49
1000,-220.32945,318,88-17,71
1000,476.52808,319,25-13,12
1000,1164.8945,320,51-12,39
1000,410.28043,321,27-66,57
1000,2252.5574,322,37-18,19
1000,-25201.514,323,47-30,17
1000,57.987194,324,38-85,49
1000,-3649.3271,325,59-20,39
1000,-770.9873,326,42-76,62
1000,-488.17487,327,73-86,83
1000,-2356.776,328,23-40,79
1000,-935.75354,329,10-95,11
1000,-368.4255,330,8-2,6
1000,330.789,331,31-30,1
1000,1196.6523,332,12-25,83
1000,-37.487633,333,61-48,13
1000,31.129007,334,54-27,27
1000,185.22757,335,69-5,64
1000,13.404301,336,64-38,26
1000,-346.0282,337,94-85,9
1000,8453.773,338,35-11,24
1000,-752.6127,339,96-92,4
1000,125.39804,340,69-74,91
1000,-715.02,341,54-42,12
1000,-1070.1343,342,4-53,47
1000,392.15784,343,94-72,22
1000,-369.91776,344,81-50,31
1000,729.4527,345,60-17,43
1000,-291.4251,346,57-38,19
1000,-8589.169,347,3-97,2
1000,-76.40603,348,69-23,46
1000,-215.25922,349,14-47,63
1000,222.22498,350,68-53,15
1000,-1723.8949,351,14-44,66
1000,1924.8027,352,17-63,50
1000,-886.45496,353,4-19,81
1000,-11420.065,354,54-12,42
1000,63.241943,355,66-93,69
1000,-987.2754,356,33-18,15
1000,-128.70334,357,2-91,7
1000,-48.698914,358,13-8,5
1000,-3148.9253,359,36-54,78
1000,-123.096214,360,27-92,31
1000,-512.0918,361,78-7,71
1000,2568.116,362,81-54,27
1000,-505.46786,363,17-85,28
1000,1006.34503,364,77-80,93
1000,-1918.3624,365,87-30,57
1000,1810.6655,366,80-51,29
1000,1639.8242,367,27-62,61
1000,475.6854,368,71-65,6
1000,861.3521,369,48-62,82
1000,2998.9966,370,25-6,19
1000,-2258.8167,371,56-32,24
1000,3313.698,372,7-16,87
1000,-481.47565,373,37-57,76
1000,-1407.7778,374,82-37,45
1000,348.047,375,70-59,11
1000,-338.97275,376,25-26,95
1000,-1713.996,377,92-70,22
1000,-102.186775,378,17-44,69
1000,401.9557,379,35-28,7
1000,-1050.5255,380,66-41,25
1000,-96.21856,381,88-80,8
1000,192.0748,382,77-94,79
1000,-2375.569,383,60-85,71
1000,338.5454,384,76-14,62
1000,-1903.3517,385,16-43,69
1000,-409.63647,386,47-87,56
1000,-10475.384,387,81-68,13
1000,52.068096,388,33-60,69
1000,400.2259,389,6-75,27
1000,-371.13452,390,50-92,54
1000,97.085526,391,56-63,89
1000,28079.336,392,97-78,19
1000,-130.82085,393,90-2,88
1000,471.60742,394,90-91,95
1000,13.832397,395,91-93,94
1000,2845.588,396,35-48,83
1000,-859.24005,397,71-88,79
1000,-728.0011,398,18-36,78
1000,-836.6013,399,74-70,4
1000,1321.6382,400,20-15,5
1000,1550.1365,401,95-26,69
1000,-432.83286,402,92-84,8
1000,410.14508,403,57-94,59
1000,-538.3401,404,42-60,78
1000,295.64682,405,46-2,44
1000,4572.5884,406,61-15,46
1000,1942.9738,407,68-56,12
1000,80.68905,408,89-91,94
1000,-163.26022,409,34-59,71
1000,-320.53122,410,60-28,32
1000,-443.24878,411,39-34,5
1000,646.4384,412,85-77,8
1000,25.314224,413,68-60,8
1000,77.193436,414,29-64,61
1000,1050.2175,415,4-26,74
1000,-1101.4324,416,11-19,88
1000,-10711.728,417,41-30,11
1000,-315.2138,418,64-29,35
1000,-1166.9878,419,16-31,81
1000,196.75969,420,74-5,69
1000,-159.41875,421,6-26,76
1000,467.70477,422,27-32,91
1000,-1835.8394,423,12-71,37
1000,-1119.8082,424,35-20,15
1000,-866.6644,425,83-51,32
1000,-2880.0176,426,94-57,37
1000,-197.73146,427,45-66,75
1000,-154.22699,428,76-26,50
1000,856.2317,429,59-45,14
1000,256.4483,430,13-87,22
1000,573.83484,431,93-87,6
1000,1497.6736,432,20-34,82
1000,-198.83014,433,51-51,0
1000,1513.5973,434,10-2,8
1000,-736.9933,435,96-91,5
1000,-809.3762,436,45-19,26
1000,-797.05786,437,84-72,12
1000,-4038.0615,438,65-83,78
1000,3301.753,439,31-48,79
1000,-21707.719,440,97-5,92
1000,67.74831,441,86-56,30
1000,218.73808,442,60-12,48
1000,534.38196,443,76-91,81
1000,1259.8809,444,80-88,88
1000,-3208.236,445,30-45,81
1000,-618.5479,446,33-12,21
1000,-64.17037,447,85-57,28
1000,-501.0511,448,59-42,17
1000,4581.9854,449,61-3,58
1000,530.7929,450,24-71,49
1000,436.43396,451,61-19,42
1000,439.97763,452,77-33,44
1000,-218.51988,453,9-90,15
1000,-286.65088,454,68-22,46
1000,49.97223,455,70-19,51
1000,76.66618,456,22-38,80
1000,15699.721,457,25-97,24
1000,88.62726,458,17-77,36
1000,258.9362,459,11-11,0
1000,-2892.9893,460,51-63,84
1000,23.59169,461,81-44,37
1000,-1102.6932,462,80-77,3
1000,256.39612,463,92-50,42
1000,-668.9934,464,77-17,60
1000,-484.0155,465,73-3,70
1000,1021.0461,466,16-88,24
1000,-359.9242,467,38-32,6
1000,703.0067,468,67-2,65
1000,1856.0283,469,8-92,12
1000,1206.2042,470,72-53,19
1000,-204.85509,471,45-94,47
1000,-368.37048,472,43-40,3
1000,-1262.3262,473,97-15,82
1000,358.183,474,34-17,17
1000,217.4816,475,91-91,0
1000,-86.636185,476,89-68,21
1000,-265.7265,477,19-84,31
1000,-366.90497,478,72-19,53
1000,-360.84726,479,69-63,6
1000,-585.1458,480,77-78,95
1000,-1324.8339,481,30-49,77
1000,-44.657555,482,11-97,10
1000,-786.62885,483,87-68,19
1000,-3920.9292,484,61-93,64
1000,1403.387,485,79-20,59
1000,3014.6248,486,43-67,72
1000,485.96927,487,42-53,85
1000,622.39166,488,59-62,93
1000,629.7659,489,53-85,64
1000,-442.87952,490,20-81,35
1000,-468.4329,491,17-21,92
1000,-1241.9502,492,80-8,72
1000,175.80498,493,53-6,47
1000,14.297907,494,37-60,73
1000,-233.29146,495,26-26,0
1000,458.35275,496,20-6,14
1000,-326.9647,497,89-13,76
1000,231.1378,498,15-18,93
1000,-1179.7401,499,65-21,44
1000,1267.9191,500,89-88,1
1000,-36.14473,501,80-38,42
1000,-306.05835,502,25-24,1
1000,-56.05311,503,86-29,57
1000,-350.29468,504,72-81,87
1000,666.47595,505,86-50,36
1000,516.8573,506,52-64,84
1000,571.5006,507,70-80,86
1000,230.94958,508,97-64,33
1000,-85.83212,509,58-11,47
1000,-58.735138,510,26-91,31
1000,796.93427,511,90-59,31
1000,-115.26404,512,80-85,91
1000,2041.4283,513,9-85,20
1000,-1744.5361,514,95-53,42
1000,450.78354,515,65-9,56
1000,-1253.2717,516,69-36,33
1000,1100.0892,517,56-21,35
1000,-3359.6917,518,70-29,41
1000,-112.653625,519,44-63,77
1000,-294.21106,520,6-29,73
1000,-258.5551,521,43-90,49
1000,-91.27078,522,19-92,23
1000,525.36945,523,68-92,72
1000,409.68127,524,23-25,94
1000,-57.82492,525,89-56,33
1000,406.81302,526,74-91,79
1000,415.9074,527,44-46,94
1000,-328.59122,528,34-77,53
1000,992.2781,529,37-93,40
1000,301.9648,530,65-71,90
1000,-402.57477,531,73-65,8
1000,-673.4656,532,40-67,69
1000,-206.40683,533,5-61,40
1000,2608.6396,534,33-41,88
1000,-1006.8535,535,46-76,66
1000,-169.0404,536,23-35,84
1000,-670.84155,537,29-89,36
1000,-2377.6538,538,17-70,43
1000,-541.8837,539,33-79,50
1000,670.5021,540,66-8,58
1000,-2817.851,541,44-42,2
1000,-158.69788,542,49-66,79
1000,-1885.1998,543,55-46,9
1000,930.52246,544,64-69,91
1000,1725.8447,545,21-92,25
1000,6043.6475,546,10-39,67
1000,682.9778,547,13-7,6
1000,-1833.0244,548,69-18,51
1000,3213.5625,549,20-93,23
1000,-425.86304,550,86-49,37
1000,-16.050766,551,23-17,6
1000,144.5534,552,69-49,20
1000,48.419613,553,66-92,70
1000,96.7168,554,92-6,86
1000,-4018.9238,555,47-37,10
1000,-1889.6545,556,66-35,31
1000,-255.07492,557,84-39,45
1000,3450.0166,558,79-40,39
1000,626.188,559,85-35,50
1000,-1553.799,560,5-26,75
1000,-139.21704,561,56-17,39
1000,-223.77258,562,63-26,37
1000,1785.0747,563,38-8,30
1000,6155.9937,564,55-85,66
1000,166.9369,565,38-81,53
1000,93.432205,566,22-37,81
1000,802.0146,567,83-2,81
1000,2.6555176,568,16-3,13
1000,-542.86475,569,89-16,73
1000,205.41624,570,71-58,13
1000,911.09973,571,5-67,34
1000,89.98505,572,97-58,39
1000,-23.191711,573,63-9,54
1000,19.527054,574,6-7,95
1000,435.33374,575,94-73,21
1000,723.7058,576,28-60,64
1000,561.54663,577,55-39,16
1000,-417.43375,578,68-83,81
1000,52.833378,579,31-11,20
1000,604.5888,580,40-75,61
